,Unnamed: 0,rank,City,Country,Population,Prev,Growth,Area,GDP,Traffic_Index,CO2_Emission_Index,Temp_Jan,Temp_Feb,Temp_Mar,Temp_Apr,Temp_May,Temp_Jun,Temp_Jul,Temp_Aug,Temp_Sep,Temp_Oct,Temp_Nov,Temp_Dec,Temp_Avg,AQI_Avg,O3_Avg,SO2_Avg,PM2.5_Avg,PM10_Avg,CO_Avg,NO2_Avg,NO_Avg,NOX_Avg,C6H6_Avg,NMHC_Avg,GDP_Per_Capita,AQI_Max,AQI_Min,dominant_pollutant
70,70,71,Saint Petersburg,Russia,5504305,5467808,0.0067,1.439,179.0,181.39,4341.94,-5.0,-5.0,-1.0,5.0,11.0,16.0,19.0,17.0,12.0,6.0,0.0,-3.0,6.0,91.16969696969697,15.078787878787878,6.0,30.98787878787879,44.987878787878785,363.46666666666664,39.32727272727273,0.0,0.0,0.0,0.0,11427.845,155.0,69.0,PM2.5
71,71,72,Yangon,Myanmar,5421806,5331800,0.0169,598.8,,,,25.0,27.0,29.0,31.0,29.0,27.0,27.0,27.0,27.0,28.0,28.0,25.0,28.0,86.0,20.0,5.0,25.0,40.0,316.0,41.0,0.0,0.0,0.0,0.0,1302.8315,,,PM2.5
72,72,73,Alexandria,Egypt,5381101,5280664,0.019,2.679,,235.07,8777.38,14.0,14.0,16.0,19.0,22.0,25.0,27.0,28.0,26.0,23.0,19.0,15.0,21.0,65.41463414634147,26.28048780487805,18.51829268292683,18.652439024390244,47.5,150.60365853658536,13.231707317073171,0.0,0.0,0.0,0.0,3178.2593,124.0,41.0,PM2.5
73,73,74,Abidjan,Ivory Coast,5354826,5202762,0.0292,2.119,27.0,,,28.0,29.0,29.0,29.0,28.0,27.0,26.0,25.0,26.0,27.0,28.0,28.0,27.0,64.58333333333333,8.583333333333334,10.416666666666666,9.333333333333334,19.333333333333332,72.91666666666667,7.416666666666667,0.0,0.0,0.0,0.0,1843.8192,,,PM2.5
74,74,75,Guadalajara,Mexico,5259296,5179479,0.0154,187.9,,176.1,7044.33,16.0,18.0,19.0,22.0,24.0,23.0,22.0,22.0,21.0,20.0,18.0,16.0,20.0,70.50920245398773,36.25766871165644,2.5828220858895707,21.15950920245399,30.404907975460123,460.33742331288346,25.245398773006134,0.0,0.0,0.0,0.0,9962.5973,98.0,56.0,PM2.5
75,75,76,Ankara,Turkey,5215747,5117603,0.0192,24.521,,191.94,5939.33,1.0,2.0,6.0,11.0,16.0,20.0,24.0,24.0,19.0,13.0,7.0,2.0,12.0,102.94578313253012,11.704819277108435,4.126506024096385,36.30120481927711,74.49397590361446,619.8674698795181,61.234939759036145,0.0,0.0,0.0,0.0,9519.3901,167.0,57.0,PM2.5
76,76,77,Chittagong,Bangladesh,5132751,5019824,0.0225,168.1,67.0,258.31,5065.06,20.0,23.0,26.0,28.0,29.0,29.0,28.0,28.0,29.0,28.0,25.0,21.0,26.0,76.59638554216868,30.234939759036145,2.1867469879518073,24.632530120481928,38.48192771084337,280.8734939759036,5.710843373493976,1.8493975903614457,7.283132530120482,0.26506024096385544,0.0,2064.1719,136.0,53.0,PM2.5
77,77,78,Melbourne,Australia,5061439,4967733,0.0189,9.992,279.333,147.71,5701.5,22.0,22.0,20.0,16.0,13.0,11.0,11.0,12.0,14.0,16.0,18.0,19.0,16.0,37.734939759036145,16.572289156626507,1.072289156626506,9.144578313253012,35.704819277108435,249.10843373493975,17.765060240963855,0.0,0.0,0.0,0.0,57447.1711,81.0,19.0,PM2.5
78,78,79,Addis Ababa,Ethiopia,5005524,4793699,0.0442,527,,,,16.0,18.0,19.0,19.0,19.0,18.0,17.0,16.0,17.0,17.0,16.0,16.0,17.0,66.92682926829268,33.951219512195124,1.1097560975609757,19.884146341463413,35.9390243902439,1604.1768292682927,3.1402439024390243,0.0,0.0,0.0,0.0,843.0114,130.0,34.0,PM2.5
79,79,80,Sydney,Australia,4991654,4925987,0.0133,12.368,348.895,147.71,5701.5,23.0,23.0,22.0,19.0,16.0,14.0,13.0,14.0,16.0,18.0,20.0,22.0,18.0,47.18072289156626,12.289156626506024,0.42771084337349397,11.614457831325302,41.41566265060241,76.81927710843374,27.80722891566265,0.0,0.0,0.0,0.0,57447.1711,96.0,25.0,PM2.5
80,80,81,Monterrey,Mexico,4955506,4874095,0.0167,324.4,98.669,176.1,7044.33,16.0,18.0,22.0,25.0,28.0,30.0,30.0,30.0,27.0,24.0,20.0,16.0,24.0,72.66867469879519,32.325301204819276,6.771084337349397,22.09036144578313,34.40963855421687,658.4939759036145,29.36144578313253,0.0,0.0,0.0,0.0,9962.5973,116.0,29.0,PM2.5
81,81,82,Nairobi,Kenya,4922192,4734881,0.0396,696,14.8,271.87,8106.21,20.0,21.0,21.0,21.0,20.0,18.0,17.0,18.0,19.0,20.0,20.0,20.0,20.0,48.16867469879518,26.60843373493976,1.463855421686747,12.210843373493976,18.156626506024097,459.22289156626505,5.608433734939759,0.0,0.0,0.0,0.0,1984.4433,71.0,31.0,PM2.5
82,82,83,Hanoi,Vietnam,4874982,4678198,0.0421,3.359,49.19,109.53,3536.19,16.0,19.0,21.0,25.0,28.0,30.0,30.0,29.0,28.0,26.0,23.0,18.0,25.0,171.04819277108433,25.52409638554217,13.909638554216867,96.3012048192771,116.63253012048193,1140.3734939759036,57.12048192771084,0.0,0.0,0.0,0.0,2876.3915,279.0,72.0,PM2.5
83,83,84,Brasilia,Brazil,4727902,4645843,0.0177,5.802,65.338,175.56,5556.94,23.0,23.0,23.0,23.0,21.0,20.0,19.0,21.0,23.0,24.0,23.0,23.0,22.0,49.71084337349398,26.319277108433734,0.3855421686746988,13.240963855421686,21.92168674698795,213.24698795180723,14.240963855421686,0.0,0.0,0.0,0.0,9638.1461,82.0,18.0,PM2.5
84,84,85,Cape Town,South Africa,4709990,4617560,0.02,400.3,,191.55,9718.01,22.0,22.0,21.0,18.0,16.0,13.0,13.0,13.0,15.0,17.0,19.0,21.0,17.0,62.19277108433735,11.957831325301205,3.174698795180723,17.674698795180724,48.096385542168676,712.7710843373494,31.46385542168675,4.493975903614458,7.451807228915663,0.0,0.0,6440.942,93.0,31.0,PM2.5
85,85,86,Jiddah,Saudi Arabia,4696535,4610176,0.0187,1.600,,131.58,6872.21,24.0,24.0,26.0,29.0,31.0,32.0,33.0,33.0,32.0,31.0,28.0,26.0,29.0,131.16867469879517,9.30722891566265,111.60240963855422,47.30120481927711,97.27710843373494,252.68072289156626,61.9277108433735,0.024096385542168676,0.030120481927710843,0.0,0.0,22355.5951,176.0,67.0,PM2.5
86,86,87,Changsha,China,4694722,4577723,0.0256,11.819,189.0,154.61,3442.37,5.0,8.0,13.0,18.0,23.0,27.0,30.0,29.0,25.0,20.0,14.0,8.0,18.0,152.81927710843374,28.06024096385542,4.891566265060241,74.01807228915662,112.86746987951807,810.4578313253012,26.626506024096386,0.0,0.0,0.0,0.0,10710.3777,216.0,109.0,PM2.5
87,87,88,Kunming,China,4550831,4443186,0.0242,21.501,72.0,154.61,3442.37,10.0,12.0,15.0,18.0,20.0,21.0,21.0,20.0,19.0,16.0,13.0,10.0,16.0,95.15151515151516,19.951515151515153,4.496969696969697,33.17575757575757,51.339393939393936,672.7757575757576,16.060606060606062,0.0,0.0,0.0,0.0,10710.3777,208.0,26.0,PM2.5
88,88,89,Urumqi,China,4543684,4368865,0.04,14.577,,154.61,3442.37,-12.0,-9.0,1.0,12.0,17.0,22.0,24.0,23.0,17.0,10.0,0.0,-9.0,8.0,97.12048192771084,8.801204819277109,3.1987951807228914,34.01807228915663,71.3012048192771,1286.933734939759,35.734939759036145,0.0,0.0,0.0,0.0,10710.3777,184.0,51.0,PM2.5
89,89,90,Changchun,China,4520695,4425761,0.0215,24.734,96.7,154.61,3442.37,-15.0,-10.0,-2.0,8.0,16.0,21.0,23.0,22.0,16.0,8.0,-3.0,-12.0,6.0,102.03012048192771,12.25301204819277,5.4879518072289155,34.89156626506024,56.33132530120482,726.4638554216867,20.783132530120483,0.0,0.0,0.0,0.0,10710.3777,142.0,43.0,PM2.5
90,90,91,Xinbei,Taiwan,4434905,4398383,0.0083,439.2,,113.41,3245.35,,,,,,,,,,,,,,73.57831325301204,26.349397590361445,1.7228915662650603,22.295180722891565,49.1144578313253,344.36746987951807,39.71686746987952,2.8072289156626504,13.933734939759036,0.0,0.0,26564.4408,125.0,59.0,PM2.5
91,91,92,Shantou,China,4407928,4327316,0.0186,2.248,34.8,154.61,3442.37,15.0,15.0,18.0,22.0,25.0,28.0,29.0,29.0,28.0,25.0,21.0,16.0,23.0,78.46060606060605,43.38787878787879,4.2303030303030305,24.03030303030303,52.266666666666666,263.1757575757576,15.096969696969698,0.11515151515151516,0.8545454545454545,0.0,0.0,10710.3777,125.0,52.0,PM2.5
92,92,93,Hefei,China,4371005,4241514,0.0305,11.434,141.135,154.61,3442.37,3.0,5.0,10.0,16.0,22.0,25.0,29.0,28.0,24.0,18.0,11.0,5.0,16.0,160.9939393939394,20.333333333333332,3.3515151515151516,83.23636363636363,165.2969696969697,837.6424242424242,56.733333333333334,0.12121212121212122,0.593939393939394,0.0,0.0,10710.3777,225.0,66.0,PM2.5
93,93,94,Kabul,Afghanistan,4335770,4221532,0.0271,700,6.0,,,2.0,5.0,9.0,17.0,21.0,26.0,26.0,24.0,21.0,16.0,9.0,3.0,15.0,123.45,29.9,3.25,61.25,118.35,628.35,38.35,0.0,0.0,0.0,0.0,519.1861,,,PM2.5
94,94,95,Rome,Italy,4278350,4257056,0.005,1.285,166.8,132.76,4262.63,8.0,8.0,11.0,14.0,18.0,22.0,25.0,25.0,21.0,17.0,12.0,8.0,16.0,70.32716049382717,15.5,0.7345679012345679,21.493827160493826,29.04320987654321,357.8703703703704,31.925925925925927,7.790123456790123,15.895061728395062,0.7345679012345679,0.0,34628.7455,106.0,52.0,PM2.5
95,95,96,Ningbo,China,4263843,4116209,0.0359,9.816,191.68,154.61,3442.37,6.0,7.0,10.0,15.0,20.0,24.0,28.0,28.0,25.0,20.0,15.0,8.0,17.0,101.38181818181818,23.387878787878787,5.387878787878788,35.266666666666666,73.15757575757576,720.2666666666667,32.38181818181818,0.13333333333333333,0.32727272727272727,0.012121212121212121,0.0,10710.3777,155.0,45.0,PM2.5
96,96,97,Tel Aviv,Israel,4263745,4181479,0.0197,52,153.3,147.71,5481.93,,,,,,,,,,,,,,100.87878787878788,26.21212121212121,1.0242424242424242,33.4,138.61818181818182,460.5272727272727,21.13939393939394,19.12121212121212,35.03636363636364,1.2242424242424241,0.0,45958.0645,367.0,48.0,PM2.5
97,97,98,Montreal,Canada,4247446,4220566,0.0064,431.5,156.74,139.81,5337.14,-9.0,-8.0,-2.0,7.0,14.0,19.0,21.0,20.0,16.0,9.0,2.0,-5.0,7.0,56.53939393939394,20.29090909090909,0.36363636363636365,16.0,35.23030303030303,235.74545454545455,20.24848484848485,0.7818181818181819,7.927272727272728,0.006060606060606061,0.0,48137.4033,173.0,21.0,PM2.5
98,98,99,Shijiazhuang,China,4199392,4114393,0.0207,15.849,81.252,154.61,3442.37,-1.0,2.0,9.0,15.0,22.0,26.0,28.0,26.0,21.0,16.0,7.0,1.0,14.0,123.73939393939393,8.151515151515152,3.727272727272727,46.78181818181818,116.17575757575757,1040.7878787878788,36.47878787878788,0.024242424242424242,0.07878787878787878,0.0,0.0,10710.3777,182.0,64.0,PM2.5
99,99,100,Recife,Brazil,4174774,4127091,0.0116,218,22.81,175.56,5556.94,29.0,29.0,29.0,28.0,27.0,26.0,26.0,26.0,27.0,28.0,28.0,29.0,28.0,68.07272727272728,21.727272727272727,1.0606060606060606,20.303030303030305,47.127272727272725,114.05454545454545,11.33939393939394,0.0,0.0,0.0,0.0,9638.1461,152.0,52.0,PM2.5
100,100,101,Yaounde,Cameroon,4164167,3992411,0.043,180,,,,25.0,26.0,26.0,26.0,25.0,24.0,24.0,24.0,24.0,25.0,25.0,25.0,25.0,68.2,14.5,0.6,11.9,28.2,58.9,5.9,0.0,0.0,0.0,0.0,1544.4678,73.0,60.0,PM2.5
101,101,102,Porto Alegre,Brazil,4160682,4137417,0.0056,496.8,45.506,175.56,5556.94,26.0,25.0,24.0,21.0,17.0,15.0,15.0,16.0,17.0,20.0,22.0,24.0,20.0,62.82608695652174,19.055900621118013,1.062111801242236,17.956521739130434,29.919254658385093,82.9751552795031,22.633540372670808,0.0,0.0,0.0,0.0,9638.1461,75.0,39.0,PM2.5
102,102,103,Fortaleza,Brazil,4119633,4073465,0.0113,313.8,21.7,175.56,5556.94,28.0,28.0,28.0,27.0,28.0,27.0,27.0,27.0,27.0,28.0,28.0,28.0,28.0,66.24096385542168,20.789156626506024,0.1746987951807229,19.626506024096386,34.75301204819277,91.30722891566265,11.58433734939759,0.0,0.0,0.0,0.0,9638.1461,72.0,44.0,PM2.5
103,103,104,Kano,Nigeria,4103015,3999050,0.026,499,,307.47,7925.7,21.0,26.0,29.0,32.0,33.0,32.0,29.0,28.0,29.0,30.0,26.0,22.0,28.0,66.6470588235294,18.470588235294116,0.23529411764705882,17.352941176470587,28.705882352941178,78.6470588235294,12.352941176470589,0.0,0.0,0.0,0.0,2346.8323,,,PM2.5
104,104,105,Medellin,Colombia,4033783,4000263,0.0084,382,,198.24,4608.85,17.0,17.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,87.4329268292683,27.609756097560975,0.3719512195121951,29.573170731707318,41.3780487804878,293.7134146341463,25.591463414634145,0.0,0.0,0.0,0.0,6881.97,126.0,64.0,PM2.5
105,105,106,Jaipur,India,4007505,3909333,0.0251,467,,205.21,6005.35,16.0,20.0,25.0,30.0,34.0,34.0,31.0,29.0,29.0,28.0,22.0,18.0,26.0,120.85365853658537,18.871951219512194,0.9878048780487805,48.31707317073171,100.70731707317073,243.5487804878049,23.420731707317074,4.829268292682927,16.26829268292683,0.7073170731707317,0.0,2337.9495,184.0,41.0,PM2.5
106,106,107,Los Angeles,United States,3983540,3981560,0.0005,1.302,1088.0,151.34,7301.07,15.0,15.0,16.0,18.0,19.0,21.0,23.0,24.0,23.0,21.0,17.0,14.0,19.0,82.12269938650307,17.975460122699385,0.08588957055214724,27.079754601226995,63.466257668711656,542.8343558282209,38.84662576687116,12.754601226993865,37.52147239263804,0.0,19.570552147239265,66678.0263,156.0,28.0,PM2.5
107,107,108,Taiyuan Shanxi,China,3975985,3891127,0.0218,6.956,,154.61,3442.37,-4.0,0.0,5.0,13.0,19.0,22.0,24.0,23.0,18.0,11.0,4.0,-3.0,11.0,78.71951219512195,33.8719512195122,2.0548780487804876,25.341463414634145,45.02439024390244,256.3414634146341,26.786585365853657,2.9695121951219514,13.304878048780488,0.0,0.0,10710.3777,111.0,29.0,PM2.5
108,108,109,Nanning,China,3974322,3859608,0.0297,22.189,61.0,154.61,3442.37,13.0,15.0,18.0,23.0,27.0,28.0,29.0,29.0,28.0,24.0,20.0,15.0,22.0,128.36363636363637,35.0,5.927272727272728,49.54545454545455,85.67878787878787,764.8787878787879,31.060606060606062,0.0,0.0,0.0,0.0,10710.3777,169.0,77.0,PM2.5
109,109,110,Ekurhuleni,South Africa,3969937,3894262,0.0194,,,191.55,9718.01,,,,,,,,,,,,,,,,,,,,,,,,,6440.942,,,
110,110,111,Salvador,Brazil,3880314,3839076,0.0107,21.041,17.98,175.56,5556.94,28.0,28.0,28.0,27.0,26.0,26.0,25.0,25.0,25.0,26.0,27.0,27.0,27.0,59.63030303030303,21.684848484848484,0.2909090909090909,16.36969696969697,39.054545454545455,102.92727272727272,17.496969696969696,0.0,0.0,0.0,0.0,9638.1461,114.0,43.0,PM2.5
111,111,112,Casablanca,Morocco,3793585,3752357,0.011,,,134.7,3419.85,13.0,14.0,15.0,17.0,19.0,21.0,23.0,24.0,23.0,20.0,17.0,15.0,18.0,,,,,,,,,,,,3455.7962,,,
112,112,113,Douala,Cameroon,3793363,3663227,0.0355,210,,,,28.0,29.0,29.0,28.0,28.0,27.0,26.0,26.0,26.0,27.0,28.0,28.0,27.0,60.714285714285715,19.428571428571427,0.2857142857142857,14.428571428571429,39.57142857142857,161.71428571428572,21.285714285714285,6.285714285714286,11.428571428571429,0.0,7.142857142857143,1544.4678,,,PM2.5
113,113,114,Xiamen,China,3790792,3720141,0.019,1.701,92.554,154.61,3442.37,14.0,14.0,16.0,20.0,24.0,27.0,29.0,29.0,27.0,24.0,20.0,16.0,22.0,135.1829268292683,68.1829268292683,7.530487804878049,28.945121951219512,43.6280487804878,2040.908536585366,48.170731707317074,0.0,0.0,0.0,0.0,10710.3777,289.0,56.0,O3
114,114,115,Lucknow,India,3764619,3676515,0.024,631,39.1,205.21,6005.35,15.0,19.0,24.0,30.0,32.0,33.0,30.0,30.0,29.0,26.0,21.0,16.0,25.0,178.01807228915663,14.5,3.6867469879518073,105.5421686746988,200.75301204819277,1482.3253012048192,36.65060240963855,18.734939759036145,40.144578313253014,3.4156626506024095,0.0,2337.9495,235.0,105.0,PM2.5
115,115,116,Fuzhou Fujian,China,3764559,3685701,0.0214,12.232,,154.61,3442.37,11.0,13.0,15.0,19.0,23.0,27.0,30.0,30.0,27.0,23.0,19.0,13.0,21.0,78.19277108433735,28.313253012048193,1.3493975903614457,25.120481927710845,70.36144578313252,265.0,40.69879518072289,2.8674698795180724,14.831325301204819,0.0,0.0,10710.3777,114.0,62.0,PM2.5
116,116,117,Changzhou,China,3749712,3625328,0.0343,4.385,98.1,154.61,3442.37,3.0,6.0,10.0,16.0,22.0,25.0,29.0,29.0,24.0,19.0,12.0,6.0,17.0,141.54819277108433,23.518072289156628,3.825301204819277,59.94578313253012,132.73493975903614,794.4698795180723,47.22289156626506,0.012048192771084338,0.05421686746987952,0.0,0.0,10710.3777,197.0,77.0,PM2.5
117,117,118,Kozhikode,India,3742198,3555411,0.0525,118,,205.21,6005.35,28.0,29.0,30.0,31.0,30.0,28.0,27.0,27.0,28.0,29.0,29.0,29.0,29.0,99.93975903614458,13.078313253012048,2.397590361445783,35.102409638554214,77.08433734939759,515.5421686746988,23.96385542168675,23.53012048192771,31.843373493975903,0.3192771084337349,0.0,2337.9495,161.0,55.0,PM2.5
118,118,119,Curitiba,Brazil,3726050,3678732,0.0129,432,58.082,175.56,5556.94,22.0,22.0,21.0,19.0,16.0,15.0,14.0,16.0,16.0,18.0,20.0,21.0,18.0,46.842424242424244,20.612121212121213,0.5333333333333333,11.44848484848485,21.163636363636364,92.5878787878788,12.006060606060606,0.0,0.0,0.0,0.0,9638.1461,60.0,14.0,PM2.5
119,119,120,Wenzhou,China,3725342,3623646,0.0281,11.784,90.63,154.61,3442.37,,,,,,,,,,,,,,48.39156626506024,18.102409638554217,0.40963855421686746,12.463855421686747,24.018072289156628,377.1686746987952,27.662650602409638,17.987951807228917,39.897590361445786,0.0,0.0,10710.3777,80.0,28.0,PM2.5
120,120,121,Nanchang,China,3709958,3598421,0.031,7.194,74.1,154.61,3442.37,6.0,9.0,13.0,18.0,24.0,27.0,30.0,30.0,26.0,21.0,14.0,8.0,19.0,129.92168674698794,30.72289156626506,5.650602409638554,52.10843373493976,119.74096385542168,953.5783132530121,29.102409638554217,0.7771084337349398,1.2108433734939759,0.0,0.0,10710.3777,189.0,57.0,PM2.5
121,121,122,Ibadan,Nigeria,3649023,3551961,0.0273,3.080,,307.47,7925.7,28.0,29.0,29.0,29.0,28.0,27.0,26.0,25.0,26.0,26.0,28.0,28.0,27.0,105.5,23.75,3.75,25.0,58.75,515.5,15.5,0.75,2.25,0.0,0.0,2346.8323,,,PM2.5
122,122,123,Malappuram,India,3608928,3391277,0.0642,3.554,,205.21,6005.35,28.0,29.0,30.0,31.0,30.0,28.0,27.0,27.0,28.0,29.0,29.0,29.0,29.0,80.09146341463415,13.475609756097562,2.4207317073170733,26.158536585365855,45.65243902439025,474.4512195121951,10.213414634146341,15.859756097560975,26.371951219512194,0.18902439024390244,0.0,2337.9495,164.0,51.0,PM2.5
123,123,124,Berlin,Germany,3566791,3562038,0.0013,891.8,171.99,104.79,2405.51,1.0,2.0,5.0,9.0,14.0,17.0,19.0,18.0,14.0,10.0,5.0,2.0,10.0,111.23493975903614,4.873493975903615,1.1626506024096386,39.71686746987952,52.51204819277108,393.59638554216866,30.433734939759034,23.337349397590362,35.59036144578313,1.5421686746987953,0.0,49548.2308,149.0,60.0,PM2.5
124,124,125,Tangshan Hebei,China,3562719,3425638,0.04,,,154.61,3442.37,-5.0,-1.0,5.0,13.0,20.0,24.0,26.0,25.0,20.0,13.0,4.0,-3.0,12.0,,,,,,,,,,,,10710.3777,,,
125,125,126,Faisalabad,Pakistan,3542020,3462295,0.023,1.300,10.2,163.84,5960.32,12.0,15.0,21.0,27.0,32.0,33.0,32.0,31.0,30.0,26.0,19.0,14.0,24.0,174.33333333333334,28.63030303030303,5.175757575757576,103.66666666666667,133.28484848484848,1106.060606060606,16.933333333333334,5.684848484848485,15.757575757575758,0.6303030303030303,0.0,1254.4675,333.0,74.0,PM2.5
126,126,127,Antananarivo,Madagascar,3531887,3368585,0.0485,85.01,,,,22.0,22.0,22.0,21.0,19.0,16.0,15.0,16.0,18.0,20.0,21.0,22.0,20.0,159.5,31.0,3.5,66.25,101.25,1069.25,15.25,4.75,12.75,0.75,0.0,476.3726,,,PM2.5
127,127,128,Bekasi,Indonesia,3510050,3394273,0.0341,210.5,,195.5,7119.87,28.0,28.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,30.0,29.0,28.0,29.0,93.59146341463415,25.304878048780488,5.640243902439025,32.640243902439025,69.34756097560975,1587.1951219512196,55.353658536585364,0.0,0.0,0.0,0.0,4374.1938,171.0,64.0,PM2.5
128,128,129,Kumasi,Ghana,3490030,3348062,0.0424,254,,,,28.0,28.0,28.0,28.0,27.0,26.0,25.0,25.0,26.0,26.0,27.0,27.0,27.0,96.33333333333333,51.0,4.666666666666667,28.666666666666668,63.0,498.3333333333333,42.0,0.0,0.0,0.0,0.0,2277.3133,,,PM2.5
129,129,130,Kampala,Uganda,3469510,3298364,0.0519,189,,,,23.0,23.0,23.0,23.0,23.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,23.0,121.4390243902439,34.25,0.16463414634146342,45.76219512195122,48.90853658536585,522.920731707317,1.8414634146341464,0.0,0.0,0.0,0.0,713.444,168.0,76.0,PM2.5
130,130,131,Busan,South Korea,3465946,3465190,0.0002,770,,146.1,2766.2,2.0,4.0,8.0,13.0,18.0,22.0,25.0,27.0,22.0,17.0,10.0,4.0,15.0,60.579268292682926,22.45731707317073,2.682926829268293,18.073170731707318,28.682926829268293,445.109756097561,21.76219512195122,0.5060975609756098,6.0182926829268295,0.0,0.0,33999.6818,153.0,23.0,PM2.5
131,131,132,Abuja,Nigeria,3464123,3277740,0.0569,1.769,,307.47,7925.7,29.0,31.0,33.0,31.0,29.0,27.0,26.0,26.0,26.0,27.0,29.0,28.0,29.0,88.75,23.75,2.5,29.75,43.0,586.25,20.5,0.0,4.5,0.0,0.0,2346.8323,,,PM2.5
132,132,133,Guiyang,China,3407463,3317110,0.0272,8.034,,154.61,3442.37,4.0,7.0,12.0,16.0,19.0,22.0,24.0,24.0,21.0,16.0,12.0,6.0,15.0,97.92682926829268,27.74390243902439,6.695121951219512,34.579268292682926,72.29268292682927,495.1768292682927,21.21951219512195,0.0,0.0,0.0,0.0,10710.3777,169.0,19.0,PM2.5
133,133,134,Asuncion,Paraguay,3394309,3336562,0.0173,117,,,,28.0,28.0,27.0,24.0,20.0,19.0,18.0,20.0,22.0,24.0,26.0,27.0,24.0,99.73333333333333,24.4,6.0,37.2,71.53333333333333,476.73333333333335,19.866666666666667,0.0,0.0,0.0,0.0,6285.0797,,,PM2.5
134,134,135,Santo Domingo,Dominican Republic,3388809,3317784,0.0214,104.4,,,,26.0,26.0,26.0,27.0,27.0,28.0,28.0,28.0,28.0,28.0,27.0,26.0,27.0,102.85714285714286,19.285714285714285,5.142857142857143,35.285714285714285,56.57142857142857,434.0,16.571428571428573,0.0,0.0,0.0,0.0,8258.3032,,,PM2.5
135,135,136,Campinas,Brazil,3343816,3300794,0.013,795.7,40.525,175.56,5556.94,25.0,25.0,24.0,23.0,20.0,19.0,19.0,20.0,21.0,23.0,23.0,24.0,22.0,62.63803680981595,29.607361963190183,0.7852760736196319,18.29447852760736,32.04294478527607,324.3496932515337,15.269938650306749,0.0,0.0,0.31901840490797545,0.0,9638.1461,108.0,32.0,PM2.5
136,136,137,Wuxi,China,3315113,3256020,0.0181,4.628,155.7,154.61,3442.37,,,,,,,,,,,,,,53.28915662650602,18.92168674698795,1.0903614457831325,14.409638554216867,30.06024096385542,271.1566265060241,15.331325301204819,6.0602409638554215,20.96987951807229,0.006024096385542169,0.0,10710.3777,92.0,27.0,PM2.5
137,137,138,Mashhad,Iran,3264101,3208336,0.0174,328,,215.39,7161.07,3.0,5.0,9.0,16.0,21.0,26.0,28.0,26.0,22.0,16.0,9.0,4.0,15.0,57.0,21.153846153846153,0.5384615384615384,14.923076923076923,25.53846153846154,258.15384615384613,11.23076923076923,0.7692307692307693,5.846153846153846,0.15384615384615385,0.0,5829.7217,,,PM2.5
138,138,139,Puebla,Mexico,3244710,3194848,0.0156,546,31.102,176.1,7044.33,13.0,15.0,16.0,18.0,19.0,19.0,18.0,18.0,18.0,17.0,15.0,14.0,17.0,92.26666666666667,43.76969696969697,49.2,23.672727272727272,37.72121212121212,559.4242424242424,28.86060606060606,0.0,0.0,0.0,0.0,9962.5973,183.0,53.0,PM2.5
139,139,140,Dakar,Senegal,3229800,3140442,0.0285,83,,,,22.0,22.0,22.0,22.0,24.0,26.0,28.0,28.0,28.0,28.0,27.0,24.0,25.0,77.0,19.0,22.428571428571427,20.285714285714285,33.714285714285715,606.2857142857143,19.142857142857142,0.0,0.0,0.0,0.0,1631.8626,,,PM2.5
140,140,141,Thrissur,India,3212604,3068164,0.0471,101.4,,205.21,6005.35,28.0,28.0,29.0,29.0,29.0,28.0,27.0,27.0,27.0,28.0,28.0,28.0,28.0,96.0,14.397590361445783,3.0301204819277108,33.86746987951807,60.86746987951807,450.40361445783134,18.156626506024097,9.204819277108435,28.90963855421687,0.1746987951807229,0.0,2337.9495,163.0,63.0,PM2.5
141,141,142,Kochi,India,3193029,3082055,0.036,94.88,,205.21,6005.35,28.0,28.0,29.0,29.0,29.0,28.0,27.0,27.0,27.0,28.0,28.0,28.0,28.0,92.06666666666666,15.757575757575758,4.327272727272727,32.04242424242424,49.127272727272725,798.0909090909091,11.248484848484848,16.187878787878788,32.915151515151514,0.0,0.0,2337.9495,190.0,17.0,PM2.5
142,142,143,Kuwait City,Kuwait,3177315,3114553,0.0202,200,,152.73,7681.56,,,,,,,,,,,,,,131.6909090909091,23.21212121212121,32.95757575757576,49.76969696969697,132.65454545454546,272.43030303030304,51.50909090909091,1.1090909090909091,1.8545454545454545,0.0,0.0,33036.2362,169.0,37.0,PM2.5
143,143,144,Durban,South Africa,3176254,3158313,0.0057,2.292,,191.55,9718.01,25.0,25.0,24.0,22.0,20.0,18.0,17.0,18.0,20.0,21.0,22.0,24.0,21.0,80.96987951807229,22.066265060240966,2.391566265060241,26.759036144578314,58.734939759036145,294.9277108433735,29.86144578313253,0.19879518072289157,0.25903614457831325,0.39759036144578314,0.0,6440.942,153.0,46.0,PM2.5
144,144,145,Port Harcourt,Nigeria,3171076,3020232,0.0499,369,,307.47,7925.7,29.0,29.0,29.0,28.0,28.0,27.0,26.0,26.0,26.0,27.0,27.0,27.0,27.0,81.3157894736842,20.36842105263158,2.789473684210526,24.736842105263158,50.578947368421055,259.4736842105263,26.842105263157894,0.5789473684210527,1.894736842105263,0.42105263157894735,0.0,2346.8323,,,PM2.5
