,city,area,unit,url
1141,Ziyang,,,https://www.google.com/search?q=Ziyang+surface+area
1142,Xingning,,,https://www.google.com/search?q=Xingning+surface+area
1143,Kandahar,273.4,km2,https://www.google.com/search?q=Kandahar+surface+area
1144,Nurenberg,186.5,km2,https://www.google.com/search?q=Nurenberg+surface+area
1145,London CA,420.6,km2,https://www.google.com/search?q=London+CA+surface+area
1146,Eslamshahr,,,https://www.google.com/search?q=Eslamshahr+surface+area
1147,Bournemouth,46.18,km2,https://www.google.com/search?q=Bournemouth+surface+area
1148,Jinjiang,Area,,https://www.google.com/search?q=Jinjiang+surface+area
1149,Khon-Kaen,46,km2,https://www.google.com/search?q=Khon-Kaen+surface+area
1150,Cheboksary,251,km2,https://www.google.com/search?q=Cheboksary+surface+area
1151,Matsuyama,,,https://www.google.com/search?q=Matsuyama+surface+area
1152,Tanta,,,https://www.google.com/search?q=Tanta+surface+area
1153,Shuangyashan,,,https://www.google.com/search?q=Shuangyashan+surface+area
1154,Lipetsk,330.2,km2,https://www.google.com/search?q=Lipetsk+surface+area
1155,Karaganda,,,https://www.google.com/search?q=Karaganda+surface+area
1156,Changyi,,,https://www.google.com/search?q=Changyi+surface+area
1157,Arusha,37.576,km2,https://www.google.com/search?q=Arusha+surface+area
1158,Murcia,881.9,km2,https://www.google.com/search?q=Murcia+surface+area
1159,Malatya,,,https://www.google.com/search?q=Malatya+surface+area
1160,Guang-an,Country:,,https://www.google.com/search?q=Guang-an+surface+area
1161,Tirana,41.8,km2,https://www.google.com/search?q=Tirana+surface+area
1162,Surat Thani,12.891,km2,https://www.google.com/search?q=Surat+Thani+surface+area
1163,Kansas City,826.3,km2,https://www.google.com/search?q=Kansas+City+surface+area
1164,Ubon Ratchathani,,,https://www.google.com/search?q=Ubon+Ratchathani+surface+area
1165,Kolwezi,,,https://www.google.com/search?q=Kolwezi+surface+area
1166,Kabinda,,,https://www.google.com/search?q=Kabinda+surface+area
1167,Jianyang,,,https://www.google.com/search?q=Jianyang+surface+area
1168,Douai-Lens,,,https://www.google.com/search?q=Douai-Lens+surface+area
1169,Nanping,,,https://www.google.com/search?q=Nanping+surface+area
